left_id,right_id,winner,left_lat,left_long,right_lat,right_long,category
514134a8fdc9f0492600472e,513cbdfafdc9f03587001129,equal,55.832971,-4.228206999999998,41.898451,-87.68742099999997,safety
51414092fdc9f049260060db,513e1c99fdc9f035870097a4,right,-37.833108,144.94559300000003,55.715448,37.76964299999997,safety
514134a3fdc9f0492600471b,51413470fdc9f04926004666,left,55.903586,-4.31193200000007,20.636756,-103.325451,safety
513d6bf6fdc9f03587004e51,50f60873beb2fed6f80004ed,left,42.397119,-70.99325599999997,45.585572,-122.728902,safety
50f42c68fdc9f065f0001bab,513f2e43fdc9f0358700dba1,left,52.276935,20.97809600000005,52.444829,13.428807000000006,safety
513e1cc6fdc9f03587009812,51421abefdc9f04926008398,right,51.599685,-9.49999999875e-05,48.111992,11.664757000000009,safety
5140cbc4fdc9f04926002c46,50e748ead7c3df413b00145d,right,13.791971,100.51651200000003,55.64276,12.62459100000001,safety
51408fe9fdc9f049260001b6,513d9bdbfdc9f03587007b43,right,38.82753,-9.108168999999975,-33.459547,-70.59806000000003,safety
5140ca42fdc9f049260027ad,513d2f46fdc9f03587002639,right,13.727758,100.57659999999998,41.885036,-87.80913199999998,safety
513e609efdc9f0358700b40e,51409e40fdc9f049260013f7,left,48.864132,2.350239999999985,41.88887,12.52018099999998,safety
5140d607fdc9f049260035e4,513d67c6fdc9f0358700416d,right,55.685039,12.613323000000037,42.307177,-71.09265099999999,safety
51409cb7fdc9f0492600121a,50f5eb3bfdc9f065f00080a9,left,41.814712,12.522928999999976,-22.884906,-43.31706099999997,safety
514135bcfdc9f04926004b04,5140b677fdc9f04926001714,equal,20.667251,-103.27842699999997,-33.03405,-71.629683,safety
513d9fd5fdc9f0358700882a,513d4c34fdc9f03587002e26,right,-33.36834,-70.512272,41.302858,2.0024700000000166,safety
50f5e87bfdc9f065f00072f7,50f607cbbeb2fed6f8000203,equal,37.802911,-122.453146,45.522437,-122.65259000000005,safety
50f42bb4fdc9f065f000162c,50f5e527fdc9f065f00066fd,left,52.195566,20.929732999999946,-23.541862,-46.52322400000003,safety
5140d82ffdc9f04926003970,513e1fd6fdc9f0358700a03e,left,53.354683,-6.222718999999984,51.526544,-0.1569110000000364,safety
50f5eb6efdc9f065f000831f,513d9c2afdc9f03587007c4b,right,-22.874524,-43.266007,33.819462,-84.29836699999998,safety
50f44811fdc9f065f0003d51,51414641fdc9f04926006785,left,-33.931844,151.09826999999996,-37.878104,145.04685799999993,safety
513e1fd1fdc9f0358700a02d,50f4352bfdc9f065f0002c19,right,51.556023,-0.1942739999999503,43.745919,-79.31407000000002,safety
5140d36ffdc9f049260033ca,50f448b4fdc9f065f00041ee,right,44.50047,26.125227999999996,-33.942834,151.02915800000005,safety
50f43b77fdc9f065f0003164,513d9ba3fdc9f03587007a9a,right,25.033448,121.46949799999992,-33.413066,-70.58331199999998,safety
513e214ffdc9f0358700a415,50f5eeecfdc9f065f0009105,left,55.732711,37.818258000000014,50.105389,14.487707999999998,safety
5140ca6dfdc9f0492600282c,50e5faead7c3df413b00073b,left,44.49253,26.060269999999942,35.008317,135.72787100000005,safety
5140cc15fdc9f04926002cf3,50f61672beb2fed910000872,right,13.716262,100.545251,40.019296,-75.213504,safety
50f445b0fdc9f065f00035d9,51414315fdc9f04926006371,left,25.057107,121.59876600000008,-37.852892,145.00155700000005,safety
50f4644cfdc9f065f000450a,513d6d0afdc9f035870050b5,left,-33.940509,151.01775999999995,39.799697,-104.98283600000002,safety
513e1e27fdc9f03587009bb4,5185cfcefdc9f03fd5000f88,left,51.53922,-0.1327730000000428,45.480191,-73.61784699999998,safety
50f563fdfdc9f065f0005fba,513f2cb6fdc9f0358700d8fd,right,47.703126,-122.288073,52.498266,13.330801999999949,safety
50f4351cfdc9f065f0002b40,50f46498fdc9f065f0004829,left,43.652864,-79.410213,-33.920024,151.17913599999997,safety
513d2d20fdc9f0358700249f,50f561cafdc9f065f00056f6,right,29.775838,-95.325734,1.311867,103.893511,safety
513e1d54fdc9f0358700998d,5140cbbdfdc9f04926002c3a,right,51.512227,-0.2458940000000211,13.789541,100.47990800000002,safety
51392d90818ede1296001265,50f5eb4cfdc9f065f00081eb,right,48.138541,11.614843000000064,-22.854172,-43.330559,safety
51408f65fdc9f049260000b0,513d6c21fdc9f03587004ec2,right,40.447119,-3.757616999999982,42.380635,-71.10105399999998,safety
51408a3ffdc9f0358700e6b6,5185d11ffdc9f03fd500109d,right,38.689709,-9.299348000000007,45.52707,-73.492455,safety
51413bbafdc9f04926005a1d,51409108fdc9f0492600040d,left,-26.267841,28.00986899999998,38.79578,-9.205738999999994,safety
51413453fdc9f04926004603,50f5644ffdc9f065f000627c,right,60.207673,24.88408000000004,47.55978,-122.38019199999997,safety
5140b701fdc9f049260018a0,5140b976fdc9f04926001e61,right,-33.057665,-71.61854900000003,38.98343,-77.02351499999997,safety
50f42c72fdc9f065f0001c65,514138edfdc9f04926005333,right,52.268678,21.019276999999988,34.071621,-118.274247,safety
513e6fc9fdc9f0358700c602,50f5e5d0fdc9f065f0006a5f,left,35.690918,139.84817399999997,-23.607928,-46.666493,safety
513d9d51fdc9f0358700801d,50f43baafdc9f065f00032d4,left,40.824434,-73.86739999999998,25.084687,121.50894800000005,safety
5141475dfdc9f04926006a32,50f561cbfdc9f065f0005714,right,44.950164,-93.21830999999996,1.33379,103.92229099999996,safety
50f563b0fdc9f065f0005d75,50f439fafdc9f065f0002e43,right,47.71713,-122.33536700000002,32.119931,34.795540000000074,safety
51415004fdc9f04926007c35,513d7fb8fdc9f03587007642,right,45.445894,9.152254999999968,-33.559468,-70.707806,safety
50f42c68fdc9f065f0001ba5,5140cdebfdc9f04926002fca,left,52.352216,20.939215999999988,44.419943,26.060674000000063,safety
5141361cfdc9f04926004be4,513e1d05fdc9f035870098c1,right,20.62888,-103.304795,51.512624,-0.2409299999999348,safety
5140cd6afdc9f04926002f4c,513e1eeafdc9f03587009dc1,right,44.47846,26.147606999999997,55.682946,37.54288799999995,safety
513e1c79fdc9f03587009756,50f5ebcffdc9f065f00085ad,right,51.462865,0.0296299999999973,-22.984748,-43.21793600000001,safety
51414263fdc9f049260062b9,51413707fdc9f04926004d8f,right,-37.754854,144.88226099999997,20.653978,-103.321299,safety
513e6049fdc9f0358700b389,514148b1fdc9f04926006d1f,left,48.766785,2.38872600000002,-37.842697,144.994956,safety
51422d1afdc9f04926008bcf,50f5e5d9fdc9f065f0006aca,right,40.070365,-75.16143199999999,-23.573584,-46.66094199999998,safety
514141b6fdc9f049260061fc,513e20d3fdc9f0358700a2e0,right,-37.770656,144.88194299999998,55.735054,37.44723299999998,safety
513d69e4fdc9f035870048af,50f43b91fdc9f065f000322f,right,22.323051,114.23333300000002,25.029179,121.53432599999996,safety
50f42c69fdc9f065f0001bbb,513d4d8efdc9f03587002e58,left,52.231673,21.06117599999993,41.342155,2.023795000000064,safety
513d7b68fdc9f03587006b63,50f448a3fdc9f065f00040a2,right,-33.492162,-70.60448100000002,-33.898865,151.127339,safety
513f28dafdc9f0358700d277,5140cc3afdc9f04926002d4e,left,52.479251,13.36169300000006,13.738201,100.55590400000006,safety
51414836fdc9f04926006c36,513e1b43fdc9f0358700941b,right,-37.857876,144.87339999999995,55.732882,37.713886,safety
51413a1ffdc9f04926005627,5185c363fdc9f03fd5000a7d,right,34.016729,-118.230393,45.446955,-73.61051800000001,safety
513d6934fdc9f03587004652,514150aafdc9f04926007de6,left,22.308551,114.23927500000002,45.412054,9.150933000000007,safety
5185d3eefdc9f03fd500134f,514098a1fdc9f04926000ce7,right,45.537896,-73.67077,41.933117,12.386244000000032,safety
513d3240fdc9f0358700288e,513e1eacfdc9f03587009d16,right,41.866165,-87.79377599999998,51.474056,-0.0381740000000263,safety
51413bedfdc9f04926005a7e,513d4b98fdc9f03587002e16,right,-26.143833,28.09587799999997,41.388579,2.109071999999969,safety
50f60c45beb2fed9100001cf,50f42baafdc9f065f000154a,right,45.477031,-122.63601599999998,52.291555,21.024260000000027,safety
5185d13ffdc9f03fd50010c3,51415090fdc9f04926007da6,equal,45.595178,-73.61963400000002,19.497847,-99.093322,safety
50f5eac5fdc9f065f0007c89,50f61462beb2fed910000798,equal,-22.794213,-43.39032199999997,39.971749,-75.17828199999997,safety
514136d1fdc9f04926004ce3,50f463c8fdc9f065f000437c,left,20.644713,-103.285259,43.694684,-79.43017800000001,safety
513cb332fdc9f03587000711,513d5e67fdc9f03587003a6b,equal,41.786406,-87.66801800000002,-19.922022,-44.02774299999999,safety
513e1e51fdc9f03587009c21,513d9cf4fdc9f03587007efe,left,51.564517,-0.0744899999999688,33.828617,-84.26541800000001,safety
513d7ae2fdc9f035870069a0,50f5e691fdc9f065f0006d94,left,-33.575166,-70.55384600000002,-23.513096,-46.73361699999998,safety
50f5e400fdc9f065f0006618,513e2293fdc9f0358700a588,right,-23.620329,-46.569455000000005,55.673512,37.65248199999997,safety
5140d2d9fdc9f0492600333b,513e20fcfdc9f0358700a350,right,44.430415,26.165303999999992,51.509,-0.28755799999999,safety
513d9aaefdc9f0358700777f,50f5e76afdc9f065f000713f,equal,33.808858,-84.34614199999999,-23.56941,-46.62796500000002,safety
513d50b6fdc9f03587002eb4,513d5e28fdc9f03587003a0c,right,41.415244,2.1359939999999824,-19.890231,-43.92240800000002,safety
50e748e9d7c3df413b00144f,50f5ee92fdc9f065f0008e84,left,55.650638,12.636191000000052,50.063495,14.385111000000052,safety
5141357efdc9f04926004a19,5140911ffdc9f04926000440,left,55.827251,-4.230168000000049,40.366946,-3.592020000000048,safety
513f14e6fdc9f0358700ccf6,513d5fdffdc9f03587003c4f,left,35.734067,139.75775299999998,-19.988023,-43.972868000000005,safety
50f5e769fdc9f065f0007128,51413af8fdc9f04926005840,right,-23.576995,-46.58343000000002,-26.211811,28.097162000000026,safety
51409cb0fdc9f04926001210,513e5e3dfdc9f0358700aff3,left,41.968569,12.524369999999976,50.43526,30.458507999999934,safety
513cba1afdc9f03587000d97,5140da1ffdc9f04926003d55,equal,41.839943,-87.80191100000002,-24.595365,25.918560999999958,safety
5141471cfdc9f0492600699c,513d9bc9fdc9f03587007b0a,left,45.023999,-93.246214,40.631347,-73.885534,safety
50f5e8cdfdc9f065f0007514,513d9ac5fdc9f035870077d0,left,37.777078,-122.42156799999998,-33.459626,-70.699904,safety
51414d02fdc9f0492600749c,513e1ad6fdc9f035870092f1,right,45.435864,9.087760000000005,51.493803,-0.0373369999999795,safety
50f56412fdc9f065f00060ad,5140cfe2fdc9f049260031aa,equal,47.535485,-122.338616,44.447359,26.056294999999977,safety
5140b712fdc9f049260018d4,50f4480ffdc9f065f0003ce3,left,45.767881,16.019710000000032,-33.82264,151.20045900000002,safety
50f5e86efdc9f065f0007272,513d9aeefdc9f03587007854,right,37.709173,-122.433542,33.747007,-84.409764,safety
51414537fdc9f049260065b2,513d2ddafdc9f03587002528,left,-37.901606,145.05587000000003,29.671773,-95.35763300000002,safety
513f29defdc9f0358700d43e,513d34e2fdc9f03587002a76,left,52.520085,13.618525999999974,41.772989,-87.56996100000003,safety
51413361fdc9f049260042a5,513d68a4fdc9f0358700444b,left,60.221143,24.959791,39.688465,-105.01417400000004,safety
514143c4fdc9f0492600642d,513e65bcfdc9f0358700b9e7,left,-37.792169,144.91924500000005,35.046512,135.77320499999996,safety
50f60867beb2fed6f80003f6,513e5da8fdc9f0358700ae64,left,45.561166,-122.54743000000002,50.46958,30.52759800000001,safety
5140b65cfdc9f049260016c6,513d5e7ffdc9f03587003a8c,left,38.945487,-77.050385,-19.92657,-43.906924,safety
5140db1ffdc9f04926003e8c,5185d2eafdc9f03fd5001248,equal,53.288121,-6.241638999999964,45.53693,-73.457225,safety
513e1a0dfdc9f035870090ea,5140b7d3fdc9f04926001af6,left,51.533266,-0.001066000000037,45.766882,16.018307999999934,safety
513d6c45fdc9f03587004f1a,51409024fdc9f04926000229,left,39.754742,-105.10044399999998,38.713993,-9.16085899999996,safety
513d7c1afdc9f03587006dab,50f43491fdc9f065f00029a5,left,-33.487791,-70.54258900000002,43.751027,-79.26776899999999,safety
513d9c9dfdc9f03587007dd7,51409cc8fdc9f0492600122b,right,-33.452152,-70.54380500000002,41.946244,12.566115999999964,safety
50f5ed54fdc9f065f0008bf8,513cc022fdc9f0358700134c,left,50.092496,14.440266999999947,41.791662,-87.70568200000002,safety
5140d756fdc9f049260037bc,513d687dfdc9f035870043bb,right,-24.648141,25.872229999999945,22.334887,114.13554599999998,safety
513d9ed0fdc9f0358700851f,513d9ee4fdc9f0358700856e,left,-33.427936,-70.59504600000002,40.673392,-73.97927099999998,safety
5140ca5ffdc9f049260027fd,513e1cfafdc9f035870098a2,right,48.19071,17.16517399999998,51.598839,-0.0856529999999793,safety
513d7e73fdc9f035870073eb,51421be7fdc9f049260084d8,left,-33.490493,-70.67770200000001,48.121519,11.527931999999964,safety
51414f5cfdc9f04926007a95,51413884fdc9f04926005234,equal,19.508113,-99.10117200000002,-26.168081,28.13187800000003,safety
50f56412fdc9f065f00060c9,513cb7d8fdc9f03587000b78,equal,47.628432,-122.31615899999996,41.85576,-87.71994799999999,safety
513f12e6fdc9f0358700ca30,513cc576fdc9f03587001873,left,35.600058,139.71535900000003,41.964364,-87.74827399999998,safety
5141475efdc9f04926006a36,50f5eb1dfdc9f065f0007fc9,right,-37.798317,144.85127,-22.988255,-43.248677999999984,safety
50f42eeffdc9f065f000241c,513e1ed3fdc9f03587009d85,right,43.735738,-79.59836000000001,51.543178,-0.1133240000000341,safety
50f42c12fdc9f065f0001836,5140d2ddfdc9f0492600333f,left,52.170581,21.077533000000017,44.397216,26.00439499999993,safety
513d616bfdc9f03587003e3a,513cbb60fdc9f03587000ec8,left,-19.836581,-43.91244900000004,41.748441,-87.779158,safety
50f61673beb2fed910000895,513d2ccefdc9f03587002461,left,39.946367,-75.210599,29.826482,-95.35974,safety
51409910fdc9f04926000d7f,513ccedefdc9f03587001db5,equal,41.88795,12.486682999999973,-34.04762,18.50419899999997,safety
5185cf64fdc9f03fd5000f17,5141460efdc9f0492600670e,right,45.439422,-73.586836,45.013213,-93.22909800000002,safety
50f46456fdc9f065f000461b,5185d274fdc9f03fd50011e5,left,-33.809708,151.17364699999996,45.517709,-73.47391399999998,safety
5140d81dfdc9f0492600394c,50f60c4dbeb2fed910000286,left,-24.619079,25.93204300000002,45.525845,-122.602303,safety
514089c4fdc9f0358700e5b2,514138cbfdc9f049260052df,right,38.778489,-9.14206200000001,-26.181173,28.077191999999968,safety
50f5e691fdc9f065f0006d8c,50f5e8a6fdc9f065f0007446,right,-23.600432,-46.58130900000003,37.772769,-122.454271,safety
5140ca18fdc9f04926002721,513cc996fdc9f03587001c45,right,44.477736,26.10578499999997,41.886088,-87.613674,safety
513d7803fdc9f0358700600c,513cc6c6fdc9f035870019a6,left,33.893594,-84.40967799999999,41.823624,-87.59925399999997,safety
50f5ee96fdc9f065f0008ee5,513ce581fdc9f03587002244,equal,50.056666,14.394367999999986,-34.04763,18.60049000000004,safety
50f46482fdc9f065f0004671,513d9eedfdc9f0358700858a,left,-33.879819,151.28243799999996,-33.428387,-70.70903800000002,safety
514093a6fdc9f049260007da,50f445aafdc9f065f000355c,right,40.368268,-3.6598249999999553,24.967408,121.42608399999996,safety
50f5642dfdc9f065f0006116,514139d2fdc9f04926005565,left,47.530718,-122.376625,-26.177527,28.061238000000003,safety
513d58d8fdc9f03587003337,513d5de3fdc9f0358700398a,left,41.374701,2.08602099999996,-19.875903,-43.92099300000001,safety
514149e7fdc9f04926006eb5,50f5e56afdc9f065f00068ac,right,-37.90796,145.00527699999998,-23.48102,-46.69955600000003,safety
513d7eaefdc9f03587007460,50f562e2fdc9f065f0005b27,right,-33.499963,-70.68390199999999,1.307529,103.876617,safety
513d7b61fdc9f03587006b4c,513d36b4fdc9f03587002bb5,left,-33.419293,-70.56203299999999,41.811342,-87.74813699999999,safety
50f43aaffdc9f065f0002f21,514137b1fdc9f04926004ffa,right,32.089566,34.782114999999976,20.613067,-103.34453100000002,safety
513d591ffdc9f03587003366,513cb868fdc9f03587000bfb,left,41.398286,2.18476899999996,41.947212,-87.76923099999999,safety
513d7cd3fdc9f0358700700c,513f135bfdc9f0358700cacc,left,33.680271,-84.46043400000002,35.707358,139.66337699999997,safety
5185d47cfdc9f03fd50013e2,5140ca50fdc9f049260027d2,left,45.593121,-73.518911,44.394674,26.190878999999995,safety
50f5e6c3fdc9f065f0006da4,513d6b85fdc9f03587004d39,left,-23.614508,-46.64316400000001,39.697952,-105.05161199999998,safety
513d5d2dfdc9f03587003847,50f607d9beb2fed6f8000313,right,-19.854404,-43.909427,45.497523,-122.605116,safety
513e5fd8fdc9f0358700b2d8,5140b6d3fdc9f04926001826,left,48.858747,2.3075870000000123,38.91042,-77.07577200000003,safety
51409b65fdc9f0492600107f,51408a48fdc9f0358700e6c6,left,41.8538,12.451548000000004,38.756403,-9.204680999999937,safety
5140c9cbfdc9f0492600263e,513ceeb3fdc9f03587002408,left,44.412537,26.07951600000001,-33.862808,18.70601699999997,safety
513d7c6bfdc9f03587006eb3,51414f1efdc9f049260079fc,right,-33.416521,-70.68746699999997,45.549553,9.182626000000027,safety
513e64fefdc9f0358700b8e8,513e5f32fdc9f0358700b1e2,right,35.058462,135.76222600000006,48.842003,2.2859419999999773,safety
50f43514fdc9f065f0002ab8,5140c992fdc9f04926002593,right,43.710312,-79.251622,44.465488,26.22876700000006,safety
51413666fdc9f04926004c4a,513e5ccffdc9f0358700ac09,right,20.674884,-103.355812,48.796385,2.2699519999999893,safety
514137e1fdc9f049260050b6,513e5ed1fdc9f0358700b152,right,-26.206832,28.060326000000032,48.891995,2.264607000000069,safety
5140cae5fdc9f049260029a9,51422c76fdc9f04926008b31,left,48.150539,17.132389999999987,40.006281,-75.15276799999998,safety
50f5e690fdc9f065f0006d79,513f2d8cfdc9f0358700da68,right,-23.455741,-46.65916300000004,52.567011,13.455981000000063,safety
50f5ed6bfdc9f065f0008d62,513e22d0fdc9f0358700a5d5,right,50.094336,14.502745000000004,55.717987,37.55216199999995,safety
513f3001fdc9f0358700de7c,513d5c8dfdc9f03587003739,left,52.561843,13.356367999999977,-19.965713,-43.985063999999966,safety
513e62d4fdc9f0358700b75b,513cbb70fdc9f03587000ed8,left,48.849044,2.410505999999941,41.762416,-87.76112499999999,safety
513e202cfdc9f0358700a11e,5140cba2fdc9f04926002bf6,right,55.805233,37.66454099999999,13.766469,100.57039299999995,safety
513e1fe7fdc9f0358700a069,50f60c57beb2fed910000332,right,55.825708,37.65454799999998,45.617287,-122.720349,safety
51414ff1fdc9f04926007c06,50f4347afdc9f065f0002849,right,19.501548,-99.098866,43.737835,-79.59776199999999,safety
50f5ec9dfdc9f065f0008a8c,50f42eabfdc9f065f00022e1,left,50.131435,14.512269999999944,43.678683,-79.58828,safety
513d9c8dfdc9f03587007d99,5140cb8bfdc9f04926002bb5,left,-33.584172,-70.68156699999997,44.433408,26.11020499999995,safety
513d9f3bfdc9f03587008691,513e237bfdc9f0358700a698,equal,33.679892,-84.41168700000003,55.823462,37.49511000000007,safety
